"Url";"Path";"Year";"Languages";"Players";"Name";"Publisher";"Score";"Developer"
"https://oagd.net/game/47e781b4-8d93-564d-9aaa-c71af3a8fe09";"o\overrun";"1989";"English";"1 - 2 (1 simultaneous)";"Overrun!";"SSI";"N/A";"SSI"
"https://oagd.net/game/3900cdab-bd30-5ed8-8183-9777264a4b65";"o\oxyd";"1992";"English, German, French";"1";"Oxyd";"Dongleware";"N/A";
"https://oagd.net/game/bbb59f18-1413-5d90-83eb-b90a0b288fa1";"o\oxyd-magnum";"1993";"English, German, French";"1";"Oxyd Magnum!";"Dongleware";"N/A";
"https://oagd.net/game/c1e3061e-e9cc-5283-a37d-554b5a19bee3";"p\paint-it";"1993";"English";"1";"Paint It";"Schatztruhe";"N/A";
"https://oagd.net/game/f1cb23d4-b277-5f46-9305-cf3e13b60d3b";"p\paladin";"1988";"English";"1";"Paladin";"Artronic / Omnitrend";"N/A";"Omnitrend"
"https://oagd.net/game/2bee7ede-bfa7-56fc-b252-57fb00384670";"p\paladin-2";"1992";"English, German, French";"1";"Paladin 2";"Impressions (Software Inspirations)";"N/A";"Omnitrend"
"https://oagd.net/game/2d94fcc0-b5da-5887-b9ea-1638bad9abd7";"p\panzer-battles";"1991";"English";"1 - 2 (1 simultaneous)";"Panzer Battles";"SSG";"N/A";"SSG"
"https://oagd.net/game/969537fe-fd21-55d6-a34a-6ffd7ba16464";"p\paradox";"1995";"English";"1";"Paradox";"5th Dimension";"N/A";"Black Dragon Design"
"https://oagd.net/game/f2d7c33a-e3bc-55a9-a92b-7823e7a62d91";"t\the-paradox-effect-ii";"1988";"English";"1";"The Paradox Effect II";"ECP";"N/A";"Excalibur"
"https://oagd.net/game/067772d3-ba63-581e-bc15-7572c6ddb6f5";"t\the-paradox-effect";"1988";"English";"1";"The Paradox Effect";"ECP";"N/A";"Excalibur"
"https://oagd.net/game/f31205a7-727e-5482-b719-92406ecb79e6";"p\paragliding-simulation";"1991";"English, German, Spanish, French";"1 - 4 (1 simultaneous)";"Paragliding Simulation";"Loriciel";"N/A";"Atreid Concept"
"https://oagd.net/game/ae7e9147-46d5-5a55-861c-b632c7321fa3";"p\paramax";"1991";"English";"1";"Paramax";"Kingsoft";"N/A";"CrossTechnics"
"https://oagd.net/game/2a45e80c-e2f6-5c61-bfb8-0353fcde94b1";"t\the-paranoia-complex";"1989";"English, German";"1";"The Paranoia Complex";"Magic Bytes (micro-partner/Ariolasoft)";"N/A";
"https://oagd.net/game/21004ca8-b68b-5af5-bcac-98c994df2c5d";"p\parasite";"1995";"English";;"Parasite";"F1 Licenceware";"N/A";"ZSoft"
"https://oagd.net/game/2dbe0c71-e532-5af1-886e-fbea92b14f0d";"p\paris-dakar";"1990";"Spanish";"1";"Paris Dakar";"Made In Spain";"N/A";"Zigurat"
"https://oagd.net/game/63d21376-c8f9-57de-b11e-6ed774d7d585";"p\paris-dakar-1990";"1990";"English";"1";"Paris Dakar 1990";"Coktel";"N/A";"Tomahawk"
"https://oagd.net/game/1b476151-747e-5e39-a47a-cae0792b34b4";"p\passagers-du-vent-les";"1988";"French";"1";"Passagers du Vent, Les";"Infogrames";"N/A";
"https://oagd.net/game/6f7c3843-2b11-5755-9fc5-b8da9696c5d5";"p\passengers-on-the-wind";"1988";"English";"1";"Passengers on the Wind";"Infogrames";"N/A";
"https://oagd.net/game/fbc460f7-8ff8-5116-9cfc-07b0c3cb9842";"p\passing-shot";"1989";"English";"1 - 2 (2 simultaneous)";"Passing Shot";"Image Works (Mirrorsoft)";"N/A";"Teque"
"https://oagd.net/game/055a8f3e-2256-5d8f-81cc-78efb7231d14";"p\patience-i";"1993";"English, German";"1";"Patience I";"Schatztruhe / Intersoft";"N/A";
"https://oagd.net/game/f212b2bf-759b-5bb3-bf08-f3396cc21fac";"p\patience-ii";"1993";"English, German";"1";"Patience II";"Schatztruhe / Intersoft";"N/A";
"https://oagd.net/game/23442cd8-4526-5e53-aebe-04b85dd0f245";"p\patience-iii";"1993";"English, German";"1";"Patience III";"Schatztruhe / Intersoft";"N/A";
"https://oagd.net/game/a149daca-c5d0-5ecc-8daa-53f7bad0ee23";"p\payback";"2001";;;"Payback";"Apex Designs / Blittersoft";"N/A";
"https://oagd.net/game/a8607720-4b7d-5ba7-8b15-c95c5ffdc7c1";"p\pechowy-prezent";"1995";"Polish";"1";"Pechowy Prezent";"Mirage Media";"N/A";"Nipson"
"https://oagd.net/game/17d1f058-fe55-5201-8009-8579a35d2b8b";"p\penguins";"1995";"English";"1";"Penguins";"Software Underground, The";"N/A";"Scott Hayne"
"https://oagd.net/game/339b8fba-c1d0-5ca2-b0a8-46bb2afe4a66";"p\penthouse-hot-numbers";"1993";"English";"1 - 2 (1 simultaneous)";"Penthouse Hot Numbers";"Magic Bytes (Magic Bytes Verlag)";"N/A";"reLINE"
"https://oagd.net/game/6bde3d61-cf2e-5170-bfde-087e79dc11f0";"p\penthouse-hot-numbers-deluxe";"1994";"English, German";"1 - 2 (1 simultaneous)";"Penthouse Hot Numbers Deluxe";"Magic Bytes (Magic Bytes Verlag)";"N/A";"Eleven"
"https://oagd.net/game/779b225b-987f-5651-8b45-277bd1373093";"p\penthouse-hot-numbers-deluxe-aga";"1994";"English, German";"1 - 2 (1 simultaneous)";"Penthouse Hot Numbers Deluxe AGA";"Magic Bytes (Magic Bytes Verlag)";"N/A";"Eleven"
"https://oagd.net/game/7ff73fb0-4cf9-521c-bc4d-b16297f639e4";"p\pepe-srubokrecik";"platform";"Polish";"1";"Pepe Śrubokręcik";"Alderan";"N/A";"Wildcard"
"https://oagd.net/game/381b01d2-6e9c-5623-a0e8-dcf77393fe4d";"p\pepes-garden";"1991";"English";"1";"Pepe's Garden";"Prisma";"N/A";"Prisma"
"https://oagd.net/game/806b5d26-6c3e-58ae-a24d-8be78f4ca935";"p\pepsi-all-over-the-world";"1991";"German";"1";"Pepsi: All Over The World";"Delta Konzept";"N/A";"Ego Software"
"https://oagd.net/game/f6e65e57-cdda-598a-9504-8d5549a99414";"t\the-perfect-general";"1991";"English, German, French";"1 - 2 (1 simultaneous)";"The Perfect General";"UBI Soft / QQP";"N/A";"White Wolf"
"https://oagd.net/game/d1b28bc2-9af8-55eb-8303-459d991dff6d";"p\persecutors";"1987";"English";"1";"Persecutors";"Softgang / ANCO";"N/A";"Softgang"
"https://oagd.net/game/96ecc35a-3941-509b-81dd-099336136584";"p\peter-beardsleys-international-football";"1988";"English";"1 - 2 (2 simultaneous)";"Peter Beardsley's International Football";"Grandslam";"N/A";"Teque"
"https://oagd.net/game/fba35739-a39a-5e68-af1e-c7e478c4266b";"p\peter-schmeichel-soccer";"1994";"English";"1";"Peter Schmeichel Soccer";"Zeppelin Platinum (Zeppelin)";"N/A";
"https://oagd.net/game/2180712a-0643-5596-a302-b993e95ac9ed";"p\pga-european-tour";"1994";"English";"1 - 4 (1 simultaneous)";"PGA European Tour";"Ocean";"N/A";"The Dome"
"https://oagd.net/game/180a88fe-5b69-5c74-83ce-b974b023334d";"p\pga-european-tour-aga";"1994";"English";"1 - 4 (1 simultaneous)";"PGA European Tour AGA";"Ocean";"N/A";"The Dome"
"https://oagd.net/game/e60f4121-bed3-52b3-ba1a-3e805a814bcd";"p\phantom-fighter";"1988";"English";"1";"Phantom Fighter";"Martech";"N/A";"Emerald"
"https://oagd.net/game/0e461a6f-2be8-5ee7-b83b-c19d98c3c985";"p\pick-out";"1991";"English";"1 - 2 (1 simultaneous)";"Pick Out";"Amiga Fun (CompuTec Verlag)";"N/A";"Alive Designs"
"https://oagd.net/game/2a6b1755-a5fb-57d6-92ea-d049035b847a";"p\pictionary";"1989";"English, German, French";"1 - 4 (1 simultaneous)";"Pictionary";"Domark / 	Brøderbund";"N/A";"Oxford Mobius"
"https://oagd.net/game/10addc2f-0c39-5468-b04e-bd5bd42f2521";"p\piece-n-space";"1993";"English, German";;"Piece 'n' Space";"Intersoft";"N/A";
"https://oagd.net/game/e4e3775f-a191-5e39-b1de-28c4242dc64f";"p\pinball-iq";"1987";"English";"1";"Pinball I.Q.";"MicroEd";"N/A";
"https://oagd.net/game/c0c64689-e3f3-5fdb-99d1-523e6a337045";"p\pink-panther";"1988";"English, German";"1";"Pink Panther";"Magic Bytes (micro-partner/Ariolasoft) / Gremlin";"N/A";"reLINE"
"https://oagd.net/game/d1f326b8-e8a6-533b-a95a-af2a2863e94b";"p\pinomania";"1994";"English, Polish";"1";"Pinomania";"Mirage Media";"N/A";"Infinite Dreams"
"https://oagd.net/game/015633a1-8def-5c1e-9e47-5d123c9df711";"t\the-pioneer-plague";"1988";"English";"1";"The Pioneer Plague";"Mandarin / Terrific Software";"N/A";"Bill Williams"
"https://oagd.net/game/988c618a-b671-5afa-9b19-8a50aefb0f31";"p\pixie-and-dixie";"1993";"English";"1 - 2 (2 simultaneous)";"Pixie and Dixie";"Alternative";"N/A";
"https://oagd.net/game/7cfe6380-3540-5f06-a3af-c74bbbe2cc6b";"p\plan-9-from-outer-space";"1992";"English, German, French";"1";"Plan 9 from Outer Space";"Gremlin / Konami";"N/A";"Gremlin"
"https://oagd.net/game/32ff1489-8d6f-5058-8026-895baf4b8048";"p\planet-of-lust";"1989";"English";"1";"Planet of Lust";"Free Spirit";"N/A";"Free Spirit"
"https://oagd.net/game/b2482b92-98cd-52a8-9bd2-afb99c935fdc";"p\playroom-the-la-chambre-de-peppy";"1992";"French";"1 - 2 (1 simultaneous)";"Playroom, The: La Chambre De Peppy";"Infogrames";"N/A";"Creative Materials"
"https://oagd.net/game/f04921cb-b488-55b2-a9a0-8c57a779f911";"p\plexu-the-time-travellers";"1990";"English";"1";"Plexu: The Time Travellers";"New Line";"N/A";
"https://oagd.net/game/4bcd889a-54e4-5b7c-8024-3df93e1767be";"p\pocoman";"1989";"English";"1";"PocoMan!";"Designing Minds";"N/A";"Sleepless Software"
"https://oagd.net/game/5a8fe4b1-1679-5a89-b667-087e778b4916";"p\pod";"1991";"English";"1 - 2 (2 simultaneous)";"Pod";"CU Amiga (EMAP)";"N/A";
"https://oagd.net/game/4f96794e-f40e-58d5-b4c4-7042135545c6";"p\poker-nights-teresa-personally";"1994";"German";"1";"Poker Nights: Teresa Personally";"VTO Pictures";"N/A";"Escal"
"https://oagd.net/game/cfba859b-8659-5e8b-8d76-d7f8c6bbe857";"p\pole-walki";"1995";"Polish";"1 - 4 (1 simultaneous)";"Pole Walki";"Mirage Media";"N/A";"Gobi"
"https://oagd.net/game/7aff9e1e-53b0-5a44-8346-9d63bc11eb45";"p\poltergeist";"1995";"Polish";"1";"Poltergeist";"Mirage Media";"N/A";"Midnight Computer Games (Illusion Games)"
"https://oagd.net/game/18ff8be2-a516-56cb-ab81-7522650fd309";"p\pong";"1992";"English";"1 - 2 (2 simultaneous)";"Pong";"Amiga Power (Future Publishing)";"N/A";"Claudio Buraglio"
"https://oagd.net/game/d4c8411a-e63b-5446-b921-547d91f64cc1";"p\pool";"1987";"English";"1 - 2 (1 simultaneous)";"Pool";"Mastertronic";"N/A";"Icon Design"
"https://oagd.net/game/8db247c3-a636-5993-8191-6f61d5b5a49c";"p\pool-kingsoft";"1991";"English";"1 - 2 (1 simultaneous)";"Pool (Kingsoft)";"Kingsoft";"N/A";"Icon Design"
"https://oagd.net/game/3d75fccb-9d3c-5016-a8da-1056306a0619";"p\pop-up";"1990";"English";"1 - 2 (1 simultaneous)";"Pop-Up";"Infogrames";"N/A";
"https://oagd.net/game/736d778c-d63c-519e-b759-ed06ce944851";"p\popeye-2";"1992";"English";"1";"Popeye 2";"Alternative";"N/A";"Quex"
"https://oagd.net/game/6da15938-79df-5b1a-a7e0-0d93601cfe43";"p\popeye-3-wrestlecrazy";"1995";"English";"1 - 2 (2 simultaneous)";"Popeye 3 - WrestleCrazy";"Alternative";"N/A";
"https://oagd.net/game/038bc26c-e1a7-51d8-ade5-d98cea5e6a9e";"p\populous-world-editor";"1991";"English";"1";"Populous World Editor";"Electronic Arts";"N/A";"Bullfrog"
"https://oagd.net/game/6fe23485-c12a-50c6-872d-b3d289717d22";"p\portes-du-temps-les";"1988";"French";"1";"Portes Du Temps, Les";"Legend";"N/A";
"https://oagd.net/game/d1ddd5be-00f2-561e-b0bb-f9a7171a0cc1";"p\pot-panic";"1991";"English";"1 - 2 (2 simultaneous)";"Pot Panic";"Kingsoft";"N/A";
"https://oagd.net/game/cd2add82-c59c-5ca3-a315-582893eef7e4";"p\power-drive";"1994";"English, German, Spanish, French, Italian";"1";"Power Drive";"U.S. Gold";"N/A";"Rage [Elephant]"
"https://oagd.net/game/a41279dc-b758-5ccc-856c-a266f5295f24";"p\power-pac";"1995";"English";"1";"Power Pac";"Schatztruhe";"N/A";
"https://oagd.net/game/c623cf11-e6a6-5128-b82c-89e4731f20e3";"p\power-pinball";"1990";"English";"1 - 4 (1 simultaneous)";"Power Pinball";"KarmaSoft";"N/A";
"https://oagd.net/game/59a1d95c-8293-593e-baf1-863ff6251e67";"p\power-roller";"1995";"German";"1";"Power Roller";"Intersoft";"N/A";
"https://oagd.net/game/660b71c9-b354-5a86-9bd8-b480e39a2e99";"p\power-walls";"1994";"German";"1";"Power Walls";"Intersoft / Schatztruhe";"N/A";
"https://oagd.net/game/74bbbf4d-7d5b-5012-9f60-2422fa26a639";"p\powerboat-usa";"1990";"English";"1";"Powerboat USA";"Accolade";"N/A";"Artech"
"https://oagd.net/game/7fdd7442-d6b8-5b8c-b725-d111a9dd7ffe";"p\powermonger-ww1-edition";"1992";"English";"1";"Powermonger WW1 Edition";"Electronic Arts";"N/A";"Bullfrog"
"https://oagd.net/game/15157296-449e-5c84-bbde-67b1feeceae1";"p\powerplay-the-game-of-the-gods";"1988";"English, German, Greek, Spanish, French";"1 - 4 (1 simultaneous)";"Powerplay: The Game of the Gods";"Arcana / MCM";"N/A";"Arcana"
"https://oagd.net/game/be37bdb9-3a97-5bf7-b269-6e2e4b5007b3";"p\powerstones";"1994";"English";"1";"Powerstones";"Intersoft";"N/A";
"https://oagd.net/game/a38e03ca-7bb2-566f-aa93-d581616a6853";"p\prawo-krwi-aga";"1995";"Polish";"1";"Prawo Krwi AGA";"Techland Soft";"N/A";"Myys Art"
"https://oagd.net/game/91eb56e6-4f20-54a2-9c70-b54315715749";"p\preis-ist-hei-der";"1991";"German";"1 - 4 (1 simultaneous)";"Preis Ist Heiß, Der";"PCSL";"N/A";
"https://oagd.net/game/f474a878-9e4a-5f8c-aec1-6fe36e0e8b6f";"t\the-president-is-missing";"1988";"English";"1";"The President is Missing";"MicroProse /Cosmi";"N/A";
"https://oagd.net/game/e85eb1da-1c79-52a3-b964-fb298ea999b9";"p\prime-time";"1988";"English";"1";"Prime Time";"First Row";"N/A";"First Row"
"https://oagd.net/game/1f572c0a-f109-591f-90ed-5ea5ad20ca8a";"p\prince";"1989";"English";"1";"Prince";"ARC";"N/A";"Frames"
"https://oagd.net/game/46d2b904-4fc4-591d-9e41-b523a02567a7";"p\prince-de-perse";"1991";"French";"1";"Prince de Perse";"Brøderbund";"N/A";"Brøderbund"
"https://oagd.net/game/5de3418a-1976-51c5-9ac6-2375f9e3e3fe";"p\prison";"1989";"English, German, French, Italian";"1";"Prison";"Krisalis";"N/A";"Krisalis"
"https://oagd.net/game/4815aa99-4ef6-5288-9333-4993a2a5f628";"p\pro-boxing-simulator";"1991";"English";"1 - 2 (2 simultaneous)";"Pro Boxing Simulator";"Codemasters";"N/A";"Optimus"
"https://oagd.net/game/b26906f3-1a56-5d61-a85a-8b2466702497";"p\pro-powerboat-simulator";"1990";"English";"1 - 2 (2 simultaneous)";"Pro Powerboat Simulator";"Codemasters";"N/A";"Optimus"
"https://oagd.net/game/4c8e7a74-a609-5e64-a310-c2a4e63059ac";"p\pro-tennis-simulator";"1990";"English";"1 - 2 (2 simultaneous)";"Pro Tennis Simulator";"Codemasters";"N/A";"Mayfield"
"https://oagd.net/game/da78f679-e426-577f-866f-814c4173b80c";"p\proflight";"1991";"English";"1";"ProFlight";"HiSoft";"N/A";
"https://oagd.net/game/d4421e7b-610d-5d2a-965e-907bb88272a1";"p\project-1";"1988";"English";"1";"Project 1";;"N/A";"Coma"
"https://oagd.net/game/000440f0-47c9-51a6-8d77-a62cb726c449";"p\project-battlefield";"1995";"Polish";"1";"Project Battlefield";"Mirage Media";"N/A";"TSA"
"https://oagd.net/game/0e5780fa-7293-59ca-9beb-56521db7ff6e";"p\project-intercalaris";"1996";"Polish";"1";"Project Intercalaris";"Mirage Media";"N/A";"TSA"
"https://oagd.net/game/d97489d3-f963-5b26-9227-8eb0e71603b6";"p\projectyle";"1990";"English";"1 - 8 (3 simultaneous)";"Projectyle";"Electronic Arts";"N/A";"Eldritch The Cat"
"https://oagd.net/game/447fa2e2-0ea6-5441-88bc-f1a684ec7e7f";"p\projekt-ikarus";"1991";"German";"1";"Projekt Ikarus";"Data Becker";"N/A";"HSC"
"https://oagd.net/game/8224e38a-88e1-5c55-93ca-170785a4b637";"p\prosoccer-2190";"1990";"English";"1 - 16 (2 simultaneous)";"ProSoccer 2190";"Vulture";"N/A";
"https://oagd.net/game/d711a0a1-2bda-5beb-8694-24a17c1bf4f9";"p\prospector-in-the-mazes-of-xor";"1989";"English";"1";"Prospector In The Mazes Of Xor";"Logotron";"N/A";"Hidden Treasures"
"https://oagd.net/game/f219a54e-ecc3-531f-bf02-e73786b4eee2";"p\protector-virgin-mastertronic";"1989";"English";"1 - 2 (2 simultaneous)";"Protector (Virgin Mastertronic)";"Virgin Mastertronic";"N/A";"PAL"
"https://oagd.net/game/337d3a93-1a9c-570e-bfc2-fc3bdb3035af";"p\psyborg";"1992";"English";"1 - 2 (2 simultaneous)";"Psyborg";"Loriciel";"N/A";
"https://oagd.net/game/1a030fa4-a636-5cee-9cac-211d2516da12";"p\psycho";"1989";"English";"1";"Psycho";"Box Office";"N/A";"StarSoft"
"https://oagd.net/game/f3ea2fbf-53e3-556c-bf2a-e9a2e4dc0c56";"p\psycho-santa";"1993";"English";"1";"Psycho Santa";"The One";"N/A";"Bullfrog"
"https://oagd.net/game/0edc6c1c-10f6-5188-8f16-c817b8f3832a";"p\psycho-squares-deluxe";"1994";"English";"1 - 2 (2 simultaneous)";"Psycho Squares Deluxe";;"N/A";"Dark Unicorn"
"https://oagd.net/game/af2d7259-8f8c-5b35-a8b8-8f1c32ea4b3b";"p\pub-trivia-simulator";"1989";"English";"1 - 4 (1 simultaneous)";"Pub Trivia Simulator";"Codemasters";"N/A";
"https://oagd.net/game/911f1412-8092-5bcc-b7bd-1d2492ba7c8d";"p\pulsator";;"English, German";"1 - 2 (2 simultaneous)";"Pulsator";"APC&TCP";"N/A";"Fullspeed"
"https://oagd.net/game/5bfbb4b8-e056-5edc-a7fa-ad3df956f833";"t\the-punisher";"1990";"English";"1";"The Punisher";"Paragon";"N/A";"The Edge"
"https://oagd.net/game/04e6059d-ef97-598d-a3cd-6b0b9b40e80a";"p\punkt-punkt-punkt";"1992";"German";"1 - 2 (1 simultaneous)";"Punkt Punkt Punkt";"PCSL";"N/A";"Digital Excess"
"https://oagd.net/game/a8792644-fb52-5e35-8c06-852a7739a9f0";"t\the-pursuit-to-earth";"1988";"English";"1";"The Pursuit to Earth";"Exocet";"N/A";"PDG"
"https://oagd.net/game/02585674-96f0-57e0-a639-96e1bc445424";"p\pyramax";"1990";"English";"1";"Pyramax";"ARC";"N/A";
"https://oagd.net/game/cf6f2ed7-7da6-5ca6-be5b-44024cacb652";"q\qattro";"1989";"English";"1 - 2 (2 simultaneous)";"Qattro";"Silverbyte";"N/A";"Finalistic"
"https://oagd.net/game/fc1cd6d7-2326-55a1-8555-f31db63e8311";"q\qball";"1987";"English";"1 - 2 (1 simultaneous)";"QBall";"Mindscape / English Software";"N/A";
"https://oagd.net/game/74b42110-1473-585d-8bf1-ef253043f3dd";"q\quadralien";"1988";"English, German, French";"1";"Quadralien";"Logotron / Spinnaker";"N/A";"Astral"
"https://oagd.net/game/ab173552-9b36-5973-9c02-574ae63acf9f";"q\quadrel";"1990";"English";"1 - 2 (1 simultaneous)";"Quadrel";"Loriciel";"N/A";
"https://oagd.net/game/1c5c5abe-17c9-5161-9a18-08c8b7908554";"q\quadrix";"1991";"English";"1";"Quadrix";"Soft Enterprises";"N/A";
"https://oagd.net/game/322faded-5018-52eb-8782-43f506526903";"q\quartz";"1989";"English";"1";"Quartz";"Firebird";"N/A";
"https://oagd.net/game/140af4bc-e50c-5c53-b140-a623046a0af3";"q\quasar-wars";"1996";"English";"1";"Quasar Wars";"Light Designs";"N/A";"Light Designs"
"https://oagd.net/game/76151953-6378-5774-81db-06ddfecc35f1";"t\the-quest-for-the-time-bird";"1989";"English";"1";"The Quest For The Time-Bird";"Infogrames";"N/A";
"https://oagd.net/game/e548dbff-8aaa-5a86-888e-81595139713f";"t\the-quest-of-agravain";"1992";"English";"1";"The Quest of Agravain";"Codemasters";"N/A";
"https://oagd.net/game/e2c4af21-e486-5240-80f4-46465c12797d";"a\a-question-of-sport";"1989";"English";"1 -2 (1 simultaneous)";"A Question of Sport";"Elite";"N/A";
"https://oagd.net/game/41e13c97-500c-51ad-b868-29e9478ee845";"q\quete-de-l-oiseau-du-temps-la";"1989";"French";"1";"Quête De L´Oiseau Du Temps, La";"Infogrames";"N/A";
"https://oagd.net/game/6ba1ece6-d37e-50a2-8e0f-0fa87532948e";"q\quiksilver-pinball-simulator";"1990";"English";"1 - 2 (1 simultaneous)";"Quiksilver Pinball Simulator";"Actionworks";"N/A";
"https://oagd.net/game/9e9b55f0-437e-5e90-baaa-1953fd64f58a";"r\rbi-two-baseball";"1991";"English";"1 - 2 (2 simultaneous)";"R.B.I. Two Baseball";"Domark / Tengen";"N/A";"The Kremlin"
"https://oagd.net/game/c589cb28-86ab-53a2-8827-bca96c74d2c0";"r\rackneys-island";"1993";"English";"1";"Rackney's Island";"Megatronix";"N/A";"Dynamic"
"https://oagd.net/game/ab9929bb-f748-57a5-ad7d-b0fd31514359";"r\racter";"1986";"English";"1";"Racter";"Mindscape";"N/A";"Inrac"
"https://oagd.net/game/569c6adc-bdbf-5966-9748-9b995d61be4b";"r\rad-van-fortuin";"1990";"Dutch";"1 - 3 (1 simultaneous)";"Rad Van Fortuin";"Courbois";"N/A";
"https://oagd.net/game/91b66ec2-6781-529a-8a46-b432ec316d2c";"r\radio-controlled-racer";"1991";"English";"1 - 2 (2 simultaneous)";"Radio Controlled Racer";"Byte Back";"N/A";"Cloud Nine"
"https://oagd.net/game/1d927b76-dc58-5077-84d7-0e4deec69f40";"r\raffles";"1989";"English";"1";"Raffles";"The Edge";"N/A";"Softek"
"https://oagd.net/game/f52950bd-f926-5b06-bb18-1bd21e925596";"r\rage-scorpius";"1994";"English";"1";"Rage (Scorpius)";"Scorpius";"N/A";"Scorpius"
"https://oagd.net/game/22af460e-16c6-5c5d-8c0d-4cf50e7c0ec3";"r\raider";"1989";"English";"1";"Raider";"Impressions";"N/A";"Celestial"
"https://oagd.net/game/c04ff565-7552-55cb-875d-18aca4c2e823";"t\the-rainy-day-disk";"1994";"English";"1";"The Rainy Day Disk";"F1 Licenceware";"N/A";
"https://oagd.net/game/becd030d-9f30-5024-802e-449cec90b447";"r\rally-championships";"1994";"English, German, Spanish, French, Italian, Dutch, Polish, pt";"1";"Rally Championships";"Flair";"N/A";"InSide Team"
"https://oagd.net/game/ec6ca5e6-2d8b-55ee-915f-105dc33e1a9c";"r\rally-championships-aga";"1994";"English, German, Spanish, French, Italian, Dutch, Polish, pt";"1";"Rally Championships AGA";"Flair";"N/A";"InsideTeam"
"https://oagd.net/game/7d68e969-f3ea-5edd-93a2-3ec5ab3a3ee7";"r\rallye-master";"1987";"English";"1 - 2 (2 simultaneous)";"Rallye Master";"EAS";"N/A";
"https://oagd.net/game/b54afb4c-6b2d-5962-9443-1e30005cb275";"r\rasende-reporter-der";"1994";"German";;"Rasende Reporter, Der";"Bundespresseamt";"N/A";"Silver Style"
"https://oagd.net/game/83d41c49-61cc-566a-ac71-91c7b4a9c79f";"r\rasterbike";"1988";"English";"1 - 2 (2 simultaneous)";"RasterBike";"EAS";"N/A";
"https://oagd.net/game/b39c2b1b-57fd-51da-ae8f-4980da7ac92f";"r\rat-trap";"1991";"English";"1";"Rat Trap";"Audiogenic";"N/A";"Fox Williams"
"https://oagd.net/game/f61ef92f-4aee-5631-9507-74b5f6ad4a24";"r\read-rhyme";"1987";"English";"1 - 2 (2 simultaneous)";"Read & Rhyme";"Unicorn Educational Software";"N/A";
"https://oagd.net/game/bc62fb84-60fd-5800-9fd3-fd4827493227";"r\real-genius";"1989";"English";"1";"Real Genius";"CompuTec Verlag";"N/A";"Sphinx"
"https://oagd.net/game/f85a2396-1451-5d89-814d-7f6b005af3fa";"t\the-real-popeye";"1993";"English";"1 - 2 (1 simultaneous)";"The Real Popeye";"Freeware";"N/A";"Bignonia"
"https://oagd.net/game/0706866d-a57e-5fb8-b8c2-174a19085ada";"r\realm-of-the-warlock";"1988";"English";"1";"Realm of the Warlock";"Incognito";"N/A";
"https://oagd.net/game/36a45598-becf-5077-8b03-ead08ca9eab2";"r\reasoning-with-trolls";"1991";"English";"1";"Reasoning with Trolls";"Coombe Valley";"N/A";
"https://oagd.net/game/81b7db52-e6dc-5818-85ec-5fcb13454c5c";"r\rebel-charge-at-chickamauga";"1987";"English";"1 - 2 (1 simultaneous)";"Rebel Charge at Chickamauga";"SSI";"N/A";"SSI"
"https://oagd.net/game/676939c0-6ade-5edb-a919-ee8ae5ecdcec";"r\rebellion";"1992";"English";"1 - 2 (2 simultaneous)";"Rebellion";"Fun Factory";"N/A";"Synergy"
"https://oagd.net/game/71d1c3da-1e5c-58ee-98fa-c5f79b46d9ce";"r\recognize-me";"1989";"English, German, Spanish, French, Italian";"1";"Recognize Me";"Carraz";"N/A";
"https://oagd.net/game/23afc512-6170-565e-94c7-1b6ac51ed649";"r\rectangle";"1991";"English";"1";"Rectangle";"Turtle Byte";"N/A";
"https://oagd.net/game/c92c1a4f-26f6-50b7-8628-328716705503";"r\red-lightning";"1989";"English";"1 - 2 (1 simultaneous)";"Red Lightning";"SSI";"N/A";"SSI"
"https://oagd.net/game/6615d80d-a9f2-54fe-8b64-4a9396d17cd5";"r\red-zone";"1992";"English";"1";"Red Zone";"Psygnosis";"N/A";
"https://oagd.net/game/6c26d5ef-ec6e-5bee-9b71-b6fdfe924987";"r\reeder-der";"1995";"German";"1 - 4 (1 simultaneous)";"Reeder, Der";"Software 2000";"N/A";"Software 2000"
"https://oagd.net/game/4a90f893-bd1d-55b3-ab72-7b352f41c5eb";"r\reeder-der-aga";"1995";"German";"1 - 4 (1 simultaneous)";"Reeder, Der AGA";"Software 2000";"N/A";"Software 2000"
"https://oagd.net/game/eb2ff278-e23a-52f2-9e8b-c9d15843160e";"r\reederei";"1988";"German";"1 - 4 (1 simultaneous)";"Reederei";"Art Edition (Ariolasoft)";"N/A";
"https://oagd.net/game/02b630ea-2bdc-5e3c-a4f4-290dd453938e";"r\reel-fishn";"1988";"English";"1";"Reel Fish'n";"Interstel";"N/A";
"https://oagd.net/game/c4c80c86-4030-516d-bcc4-b8b4d9f027c1";"r\reflexity-pinball-challenge";"1992";"English";"1 - 4 (1 simultaneous)";"Reflexity: Pinball Challenge";"Amiga Fun (CompuTec Verlag)";"N/A";"Hitech Studio Designs"
"https://oagd.net/game/85a07934-51f5-5c2f-88be-c58ce458db0c";"r\reisende-im-wind";"1988";"German";"1";"Reisende Im Wind";"Infogrames";"N/A";
"https://oagd.net/game/eb7354eb-df3b-566a-8ad9-f38c10d7431a";"r\renaissance";"1990";"English";"1 - 4 (1 simultaneous)";"Renaissance";"Impressions";"N/A";"Quasar"
