"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"LemmingsDemo\LemmingsDemo.Slave";"NoError, EmulTrap, ClearMem";"Lemmings demo ?1990 Psygnosis";"Lemmings demo";"1990 Psygnosis";"4096";"L\LemmingsDemo_v1.0.lha";"LemmingsDemo";"LemmingsDemo";"0";"whdload";"524288";"437215";"Lemmings";"OCS/ECS";"";"";"Demo";"";"";"lemmings"
"LemmingsHoliday1993\LemmingsHoliday1993.Slave";"NoError";"Holiday Lemmings ? 1993/94 Psygnosis";"Lemmings Holiday";"1993/94 Psygnosis";"110592";"L\LemmingsHoliday1993_v1.3_0337.lha";"LemmingsHoliday1993";"LemmingsHoliday1993";"0";"whdload";"409600";"619731";"LemmingsHoliday1993";"OCS/ECS";"";"";"";"";"";"lemmings holiday 1993"
"LemmingsHoliday1994\LemmingsHoliday1994.Slave";"NoError";"Holiday Lemmings ? 1993/94 Psygnosis";"Lemmings Holiday";"1993/94 Psygnosis";"110592";"L\LemmingsHoliday1994_v1.3_0492.lha";"LemmingsHoliday1994";"LemmingsHoliday1994";"0";"whdload";"409600";"690935";"LemmingsHoliday1994";"OCS/ECS";"";"";"";"";"";"lemmings holiday 1994"
"LemmingsHolidayDemo\LemmingsHolidayDemo.Slave";"NoError, ClearMem";"Holiday Lemmings demo ? 1994 Psygnosis";"Lemmings Holiday demo";"1994 Psygnosis";"204800";"L\LemmingsHolidayDemo_v1.1.lha";"LemmingsHolidayDemo";"LemmingsHolidayDemo";"0";"whdload";"409600";"300358";"LemmingsHoliday";"OCS/ECS";"";"";"Demo";"";"";"lemmings holiday"
"LemmingsNewYear9192\LemmingsNewYear9192.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"New Year Lemmings 91/92 ? 1991 Psygnosis";"New Year Lemmings 91/92";"1991 Psygnosis";"4096";"L\LemmingsNewYear9192_v1.0.lha";"LemmingsNewYear9192";"LemmingsNewYear9192";"0";"whdload";"524288";"594384";"LemmingsNewYear9192";"OCS/ECS";"";"";"";"";"";"lemmings new year 9192 91 92"
"LemmingsXmasDemo1991\LemmingsXmasDemo1991.slave";"NoError, NoDivZero, ClearMem";"X-Mas Lemmings demo 1991 ? 1991 Psygnosis";"Xmas Lemmings demo 1991";"1991 Psygnosis";"151552";"L\LemmingsXmasDemo1991_v1.1.lha";"LemmingsXmasDemo1991";"LemmingsXmasDemo1991";"0";"whdload";"491520";"375226";"LemmingsXmasDemo1991";"OCS/ECS";"";"";"";"";"";"lemmings xmas 1991"
"LemmingsXmasDemo1992\LemmingsXmasDemo1992.Slave";"NoError, NoDivZero, ClearMem";"X-Mas Lemmings demo 1992 ? 1992 Psygnosis";"Xmas Lemmings demo 1992";"1992 Psygnosis";"151552";"L\LemmingsXmasDemo1992_v1.0.lha";"LemmingsXmasDemo1992";"LemmingsXmasDemo1992";"0";"whdload";"491520";"378639";"LemmingsXmasDemo1992";"OCS/ECS";"";"";"";"";"";"lemmings xmas 1992"
"LemmingsCDTV\LemmingsCDTV.Slave";"NoError, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings CDTV/CD32";"1992 Psygnosis";"344064";"L\Lemmings_v1.2_CDTV.lha";"LemmingsCDTV";"LemmingsCDTV";"0";"whdload";"491520";"1610782";"Lemmings";"CDTV";"";"";"";"";"";"lemmings"
"LemmingsFiles\LemmingsFiles.Slave";"NoError, EmulTrap, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings";"1990 Psygnosis";"4096";"L\Lemmings_v1.5_Files_2089.lha";"LemmingsFiles";"LemmingsFiles";"0";"whdload";"524288";"1680801";"Lemmings";"OCS/ECS";"";"";"";"Files";"";"lemmings"
"LemmingsAltFiles\LemmingsAltFiles.Slave";"NoError, EmulTrap, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings";"1990 Psygnosis";"4096";"L\Lemmings_v1.5_Files_AltLevels_2238.lha";"LemmingsAltFiles";"LemmingsAltFiles";"0";"whdload";"524288";"1680840";"Lemmings";"OCS/ECS";"";"";"";"Files,Alt";"";"lemmings"
"LemmingsFilesNTSC\LemmingsFilesNTSC.Slave";"NoError, EmulTrap, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings";"1990 Psygnosis";"4096";"L\Lemmings_v1.5_Files_NTSC_0901.lha";"LemmingsFilesNTSC";"LemmingsFilesNTSC";"0";"whdload";"524288";"1680805";"Lemmings";"OCS/ECS";"";"";"";"NTSC,Files";"";"lemmings"
"LemmingsImage\LemmingsImage.Slave";"NoError, EmulTrap, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings";"1990 Psygnosis";"4096";"L\Lemmings_v1.5_Image_2089.lha";"LemmingsImage";"LemmingsImage";"0";"whdload";"524288";"2006927";"Lemmings";"OCS/ECS";"";"";"";"Image";"";"lemmings"
"LemmingsAltImage\LemmingsAltImage.Slave";"NoError, EmulTrap, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings";"1990 Psygnosis";"4096";"L\Lemmings_v1.5_Image_AltLevels_2238.lha";"LemmingsAltImage";"LemmingsAltImage";"0";"whdload";"524288";"2006930";"Lemmings";"OCS/ECS";"";"";"";"Image,Alt";"";"lemmings"
"LemmingsImageNTSC\LemmingsImageNTSC.Slave";"NoError, EmulTrap, ClearMem";"Lemmings ? 1990 Psygnosis.";"Lemmings";"1990 Psygnosis";"4096";"L\Lemmings_v1.5_Image_NTSC_0901.lha";"LemmingsImageNTSC";"LemmingsImageNTSC";"0";"whdload";"524288";"2006931";"Lemmings";"OCS/ECS";"";"";"";"NTSC,Image";"";"lemmings"
"LeonardoDOS\LeonardoDOS.Slave";"NoError, EmulTrap, ClearMem";"Leonardo ? 1989 Starbyte/The Golden Gate Crew.";"Leonardo";"1989 Starbyte ";"0";"L\Leonardo_v1.1_DOS.lha";"LeonardoDOS";"LeonardoDOS";"0";"whdload";"524288";"921030";"LeonardoDOS";"OCS/ECS";"";"";"";"";"";"leonardo dos"
"LeonardoHighDensity\LeonardoHighDensity.Slave";"NoError, EmulTrap, ClearMem";"Leonardo ? 1989 Starbyte/The Golden Gate Crew.";"Leonardo";"1989 Starbyte ";"0";"L\Leonardo_v1.1_HighDensity.lha";"LeonardoHighDensity";"LeonardoHighDensity";"0";"whdload";"524288";"929534";"LeonardoHighDensity";"OCS/ECS";"";"";"";"";"";"leonardo high density"
"LesManleySearchForTheKing\LesManleySearchForTheKing.slave";"NoError, NoKbd, EmulPriv, Examine";"Les Manley - Search For The King ? 1990-1991 Accolade.";"Les Manley - Search for the King";"1990-1991 Accolade";"1048576";"L\LesManleyInSearchForTheKing_v1.2.lha";"LesManleySearchForTheKing";"LesManleySearchForTheKing";"0";"whdload";"524288";"3054483";"LesManleySearchForTheKing";"OCS/ECS";"";"";"";"";"";"les manley search for the king"
"LethalWeapon\LethalWeapon.Slave";"NoError, EmulTrap";"Lethal Weapon (c) 1992 Ocean - 1 disk.";"Lethal Weapon";"1992 Ocean";"524288";"L\LethalWeapon_v1.3_0814.lha";"LethalWeapon";"LethalWeapon";"0";"whdload";"524288";"927770";"LethalWeapon";"OCS/ECS";"";"";"";"";"";"lethal weapon"
"LethalXcess\LethalXcess.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Lethal Xcess ? 1991 Eclipse";"Lethal Xcess";"1991 Eclipse";"0";"L\LethalXcess_v1.3_0814.lha";"LethalXcess";"LethalXcess";"0";"whdload";"524288";"1646506";"LethalXcess";"OCS/ECS";"";"";"";"";"";"lethal xcess"
"LethalZone\LethalZone.slave";"NoError, EmulTrap, ClearMem";"Lethal Zone by Infernal Byte System (c) 1991 - 1 disk.";"Lethal Zone";"1991 Infernal Byte System";"0";"L\LethalZone_v1.2_2321.lha";"LethalZone";"LethalZone";"0";"whdload";"524288";"913789";"LethalZone";"OCS/ECS";"";"";"";"";"";"lethal zone"
"LettrixDe\LettrixDe.Slave";"NoError, EmulPriv, Examine";"Lettrix ? 1990 Software 2000.";"Lettrix";"1990 Software 2000";"786432";"L\Lettrix_v1.0_De.lha";"LettrixDe";"LettrixDe";"0";"whdload";"524288";"349909";"Lettrix";"OCS/ECS";"De";"";"";"";"";"lettrix"
"Leviathan\Leviathan.Slave";"NoError, ClearMem";"Leviathan (c) 1987 English Software - 1 disk.";"Leviathan";"1987 English Software";"131072";"L\Leviathan_v1.0.lha";"Leviathan";"Leviathan";"0";"whdload";"524288";"611861";"Leviathan";"OCS/ECS";"";"";"";"";"";"leviathan"
"LicenceToKill\LicenceToKill.Slave";"NoError, EmulTrap";"Licence to Kill (c) 1989 Domark - 1 disk.";"Licence To Kill";"1989 Quixel/Domark";"0";"L\LicenceToKill_v1.2_0772.lha";"LicenceToKill";"LicenceToKill";"0";"whdload";"524288";"731933";"LicenceToKill";"OCS/ECS";"";"";"";"";"";"licence to kill"
"Life&Death\Life&Death.slave";"NoError, NoKbd, EmulPriv, Examine";"Life & Death ? 1991 The Software Toolworks / Mindscape";"Life & Death";"1991 The Software Toolworks / Mindscape";"524288";"L\Life&Death_v1.2_1126.lha";"Life&Death";"Life&Death";"0";"whdload";"786432";"1261842";"Life&Death";"OCS/ECS";"";"";"";"";"";"life death"
"LightCorridor\LightCorridor.Slave";"Disk, NoError, EmulTrap";"Light Corridor ? 1990 Infogrames.";"Light Corridor";"1990 Infogrames";"290816";"L\LightCorridor_v1.0_0526.lha";"LightCorridor";"LightCorridor";"0";"whdload";"524288";"916401";"LightCorridor";"OCS/ECS";"";"";"";"";"";"light corridor"
"LightRacerDe\LightRacerDe.Slave";"NoError, EmulTrap";"Light Racer ? 1989 A.Eberl & W.Singer.";"Light Racer";"1989 A.Eberl & W.Singer ";"0";"L\LightRacer_v1.0_De.lha";"LightRacerDe";"LightRacerDe";"0";"whdload";"1048576";"1815964";"LightRacer";"OCS/ECS";"De";"";"";"";"";"light racer"
"Limes&Napoleon\Limes&Napoleon.Slave";"NoError, EmulTrap";"Limes & Napoleon ? 1989 EAS.";"Limes & Napoleon";"1989 EAS ";"0";"L\Limes&Napoleon_v1.0.lha";"Limes&Napoleon";"Limes&Napoleon";"0";"whdload";"524288";"549473";"Limes&Napoleon";"OCS/ECS";"";"";"";"";"";"limes napoleon"
"LineOfFire\LineOfFire.slave";"NoError, ClearMem";"Line of Fire ? 1990 U.S. Gold.";"Line of Fire";"1990 U.S. Gold";"524288";"L\LineOfFire_v1.1_1394.lha";"LineOfFire";"LineOfFire";"0";"whdload";"524288";"765607";"LineOfFire";"OCS/ECS";"";"";"";"";"";"line of fire"
"Links&DataDisks\Links&DataDisks.Slave";"NoError, EmulPriv, Examine";"LINKS - The Challenge of Golf ? 1992 Access.";"Links - The Challenge of Golf";"1992 Access";"1310720";"L\Links&DataDisks_v1.01_2481.lha";"Links&DataDisks";"Links&DataDisks";"0";"whdload";"524288";"3319591";"Linkss";"OCS/ECS";"";"";"";"";"DataDisk";"linkss links the challenge of golf"
"Links&DataDisksNTSC\Links&DataDisksNTSC.Slave";"NoError, EmulPriv, Examine";"LINKS - The Challenge of Golf ? 1992 Access.";"Links - The Challenge of Golf";"1992 Access";"1310720";"L\Links&DataDisks_v1.01_NTSC_2010.lha";"Links&DataDisksNTSC";"Links&DataDisksNTSC";"0";"whdload";"524288";"3317261";"Linkss";"OCS/ECS";"";"";"";"NTSC";"DataDisk";"linkss links the challenge of golf"
"Links\Links.slave";"NoError, EmulPriv, Examine";"LINKS - The Challenge of Golf ? 1992 Access.";"Links - The Challenge of Golf";"1992 Access";"1310720";"L\Links_v1.01_2481.lha";"Links";"Links";"0";"whdload";"524288";"1960379";"Links";"OCS/ECS";"";"";"";"";"";"links the challenge of golf"
"LinksNTSC\LinksNTSC.slave";"NoError, EmulPriv, Examine";"LINKS - The Challenge of Golf ? 1992 Access.";"Links - The Challenge of Golf";"1992 Access";"1310720";"L\Links_v1.01_NTSC_2010.lha";"LinksNTSC";"LinksNTSC";"0";"whdload";"524288";"1958049";"Links";"OCS/ECS";"";"";"";"NTSC";"";"links the challenge of golf"
"LionheartDemo\LionheartDemo.Slave";"NoError, ClearMem";"Lionheart Demo ? 1993 Thalion";"Lionheart Demo";"1993 Thalion";"876544";"L\LionheartDemo_v1.2.lha";"LionheartDemo";"LionheartDemo";"0";"whdload";"524288";"333337";"Lionheart";"OCS/ECS";"";"";"Demo";"";"";"lionheart"
"LionheartDemo1MB\LionheartDemo1MB.slave";"NoError, ClearMem";"Lionheart Demo ? 1993 Thalion";"Lionheart Demo";"1993 Thalion";"528384";"L\LionheartDemo_v1.2_1MB.lha";"LionheartDemo1MB";"LionheartDemo1MB";"0";"whdload";"524288";"435790";"Lionheart";"OCS/ECS";"";"1MB";"Demo";"";"";"lionheart"
"Lionheart\Lionheart.Slave";"NoError, ClearMem";"LionHeart ? 1993 Thalion";"Lionheart";"1992 Thalion";"520192";"L\Lionheart_v2.2_0845.lha";"Lionheart";"Lionheart";"0";"whdload";"524288";"3156266";"Lionheart";"OCS/ECS";"";"";"";"";"";"lionheart"
"LionKingAGA\LionKingAGA.Slave";"Disk, NoError, EmulTrap";"The Lion King (AGA), ?1994 Virgin / Disney";"Disney";"1994 Virgin / Disney";"0";"L\LionKing_v1.0_AGA_0527.lha";"LionKingAGA";"LionKingAGA";"0";"whdload";"2097152";"2712881";"LionKing";"AGA";"";"";"";"";"";"lion king disney"
"LiquidKidsFiles\LiquidKidsFiles.Slave";"NoError, EmulTrap";"Liquid Kids ? 1991 Ocean (unreleased).";"Liquid Kids";"1991 Ocean";"4096";"L\LiquidKids_v1.1_Files.lha";"LiquidKidsFiles";"LiquidKidsFiles";"0";"whdload";"524288";"910194";"LiquidKids";"OCS/ECS";"";"";"";"Files";"";"liquid kids"
"LiquidKidsImage\LiquidKidsImage.Slave";"NoError, EmulTrap";"Liquid Kids ? 1991 Ocean (unreleased).";"Liquid Kids";"1991 Ocean";"4096";"L\LiquidKids_v1.1_Image.lha";"LiquidKidsImage";"LiquidKidsImage";"0";"whdload";"524288";"951070";"LiquidKids";"OCS/ECS";"";"";"";"Image";"";"liquid kids"
"LittleComputerPeople\LittleComputerPeople.Slave";"NoError, EmulPriv, Examine";"Little Computer People ? 1985/86 Activision";"Little Computer People";"1985/86 Activision";"524288";"L\LittleComputerPeople_v1.2_0913.lha";"LittleComputerPeople";"LittleComputerPeople";"0";"whdload";"524288";"812895";"LittleComputerPeople";"OCS/ECS";"";"";"";"";"";"little computer people"
"LittlePuffInDragonland\LittlePuffInDragonland.slave";"NoError, EmulTrap";"Little Puff in Dragonland by Code Masters/Consult Software (c) 1989 - 1 disk.";"";"";"0";"L\LittlePuffInDragonland_v1.0.lha";"LittlePuffInDragonland";"LittlePuffInDragonland";"0";"whdload";"524288";"568949";"LittlePuffInDragonland";"OCS/ECS";"";"";"";"";"";"little puff in dragonland"
"LiveAndLetDie\LiveAndLetDie.Slave";"NoError, EmulTrap, ClearMem";"Live and let die ? 1988 Elite";"Live and let Die/Space Harrier";"1988 Elite";"0";"L\LiveAndLetDie_v1.1_2187.lha";"LiveAndLetDie";"LiveAndLetDie";"0";"whdload";"524288";"522344";"LiveAndLetDie";"OCS/ECS";"";"";"";"";"";"live and let die space harrier"
"Livingstone2\Livingstone2.Slave";"NoError, EmulTrap";"Livingstone 2 by Opera (c) 1990 - 1 disk.";"Livingstone 2";"1990 Opera Soft";"0";"L\Livingstone2_v1.0.lha";"Livingstone2";"Livingstone2";"0";"whdload";"524288";"791137";"Livingstone2";"OCS/ECS";"";"";"";"";"";"livingstone 2"
"Llamatron1MB\Llamatron1MB.Slave";"NoError, NoKbd";"Llamatron (c) 1991 Jeff Minter/Llamasoft.";"Llamatron";"1991 Jeff Minter";"0";"L\Llamatron_v1.1_1MB.lha";"Llamatron1MB";"Llamatron1MB";"0";"whdload";"524288";"341867";"Llamatron";"OCS/ECS";"";"1MB";"";"";"";"llamatron"
"Llamatron512KB\Llamatron512KB.Slave";"NoError, NoKbd";"Llamatron (c) 1991 Jeff Minter/Llamasoft.";"Llamatron";"1991 Jeff Minter";"0";"L\Llamatron_v1.1_512KB.lha";"Llamatron512KB";"Llamatron512KB";"0";"whdload";"524288";"263415";"Llamatron";"OCS/ECS";"";"512KB";"";"";"";"llamatron"
"Locomotion\Locomotion.Slave";"NoError, EmulPriv, ClearMem, Examine";"Locomotion ? 1992 KingSoft";"Locomotion";"1992 Kingsoft";"786432";"L\Locomotion_v1.0.lha";"Locomotion";"Locomotion";"0";"whdload";"524288";"423525";"Locomotion";"OCS/ECS";"";"";"";"";"";"locomotion"
"Logical\Logical.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Logical ? 1991 Raimbow Arts.";"Logical ECS/CDTV ";"1991 Rainbow Arts";"262144";"L\Logical_v1.1_0529.lha";"Logical";"Logical";"0";"whdload";"1048576";"728576";"Logical";"OCS/ECS";"";"";"";"";"";"logical"
"LogicalCDTV\LogicalCDTV.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Logical ? 1991 Raimbow Arts.";"Logical ECS/CDTV ";"1991 Rainbow Arts";"262144";"L\Logical_v1.1_CDTV.lha";"LogicalCDTV";"LogicalCDTV";"0";"whdload";"1048576";"710436";"Logical";"CDTV";"";"";"";"";"";"logical"
"Logo\Logo.Slave";"NoError, EmulPriv, Examine";"Logo ? 1989 Starbyte";"Logo";"1989 Starbyte";"294912";"L\Logo_v1.0.lha";"Logo";"Logo";"0";"whdload";"524288";"1488348";"Logo";"OCS/ECS";"";"";"";"";"";"logo"
"Lollypop\Lollypop.Slave";"NoError, EmulTrap";"Lollypop (c) 1995 Rainbow Arts/Softgold - 5 disks.";"Lollypop";"1995 Rainbow Arts";"4096";"L\Lollypop_v1.0.lha";"Lollypop";"Lollypop";"0";"whdload";"1048576";"3497075";"Lollypop";"OCS/ECS";"";"";"";"";"";"lollypop"
"LombardRACRally1Disk\LombardRACRally1Disk.Slave";"NoError, NoKbd, EmulPriv, Examine";"Lombard RAC Rally ? 1988 Red Rat/Mandarin Software.";"Lombard Rac Rally";"1988 Red Hat/Mandarin Software";"262144";"L\LombardRACRally_v1.1_1Disk_1144.lha";"LombardRACRally1Disk";"LombardRACRally1Disk";"0";"whdload";"524288";"830706";"LombardRACRally";"OCS/ECS";"";"";"";"1Disk";"";"lombard racrally rac rally"
"LombardRACRally2Disk\LombardRACRally2Disk.Slave";"NoError, NoKbd, EmulPriv, Examine";"Lombard RAC Rally ? 1988 Red Rat/Mandarin Software.";"Lombard Rac Rally";"1988 Red Hat/Mandarin Software";"262144";"L\LombardRACRally_v1.1_2Disk_1098.lha";"LombardRACRally2Disk";"LombardRACRally2Disk";"0";"whdload";"524288";"856130";"LombardRACRally";"OCS/ECS";"";"";"";"2Disk";"";"lombard racrally rac rally"
"Loom\Loom.slave";"NoError, EmulPriv, Examine";"";"Loom";"1990 Lucasfilm";"786432";"L\Loom_v2.0_0618.lha";"Loom";"Loom";"0";"whdload";"524288";"2057186";"Loom";"OCS/ECS";"";"";"";"";"";"loom"
"LoomDe\LoomDe.slave";"NoError, EmulPriv, Examine";"";"Loom";"1990 Lucasfilm";"786432";"L\Loom_v2.0_De_0075.lha";"LoomDe";"LoomDe";"0";"whdload";"524288";"2067032";"Loom";"OCS/ECS";"De";"";"";"";"";"loom"
"LoomEs\LoomEs.slave";"NoError, EmulPriv, Examine";"";"Loom";"1990 Lucasfilm";"786432";"L\Loom_v2.0_Es.lha";"LoomEs";"LoomEs";"0";"whdload";"524288";"2072884";"Loom";"OCS/ECS";"Es";"";"";"";"";"loom"
"LoomFr\LoomFr.slave";"NoError, EmulPriv, Examine";"";"Loom";"1990 Lucasfilm";"786432";"L\Loom_v2.0_Fr.lha";"LoomFr";"LoomFr";"0";"whdload";"524288";"2066158";"Loom";"OCS/ECS";"Fr";"";"";"";"";"loom"
"Loopz\Loopz.Slave";"NoError";"Loopz (c) 1990 Audiogenic/Mindscape.";"Loopz";"1990 Audiogenic/Mindscape";"4096";"L\loopz_v1.1_0530.lha";"Loopz";"Loopz";"0";"whdload";"524288";"334492";"Loopz";"OCS/ECS";"";"";"";"";"";"loopz"
"LordsOfChaos&DataDisk\LordsOfChaos&DataDisk.Slave";"Disk, NoError, EmulTrap";"Lords Of Chaos ? 1991 Blade Software.";"Lords Of Chaos";"1991 Blade Software";"0";"L\LordsOfChaos&DataDisk_v1.2.lha";"LordsOfChaos&DataDisk";"LordsOfChaos&DataDisk";"0";"whdload";"524288";"2445173";"LordsOfChaos";"OCS/ECS";"";"";"";"";"DataDisk";"lords of chaos"
"LordsOfDoom\LordsOfDoom.Slave";"NoError, EmulPriv, Examine";"Lords of Doom ? 1990/91 Starbyte.";"Lords of Doom";"1990/91 Starbyte";"786432";"L\LordsOfDoom_v1.0.lha";"LordsOfDoom";"LordsOfDoom";"0";"whdload";"524288";"1929044";"LordsOfDoom";"OCS/ECS";"";"";"";"";"";"lords of doom"
"LordsOfDoomDe\LordsOfDoomDe.Slave";"NoError, EmulPriv, Examine";"Lords of Doom ? 1990/91 Starbyte.";"Lords of Doom";"1990/91 Starbyte";"786432";"L\LordsOfDoom_v1.0_De.lha";"LordsOfDoomDe";"LordsOfDoomDe";"0";"whdload";"524288";"1932903";"LordsOfDoom";"OCS/ECS";"De";"";"";"";"";"lords of doom"
"LordsOfTheRealm\LordsOfTheRealm.Slave";"NoError, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm ECS";"1994 Impressions ";"917504";"L\LordsOfTheRealm_v1.0_1566.lha";"LordsOfTheRealm";"LordsOfTheRealm";"0";"whdload";"524288";"2130894";"LordsOfTheRealm";"OCS/ECS";"";"";"";"";"";"lords of the realm"
"LordsOfTheRealmAGA\LordsOfTheRealmAGA.Slave";"NoError, Req68020, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm AGA (no Fast)";"1994 Impressions ";"524288";"L\LordsOfTheRealm_v1.0_AGA.lha";"LordsOfTheRealmAGA";"LordsOfTheRealmAGA";"0";"whdload";"2097152";"3169938";"LordsOfTheRealm";"AGA";"";"";"";"";"";"lords of the realm no fast"
"LordsOfTheRealmAGADe\LordsOfTheRealmAGADe.Slave";"NoError, Req68020, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm AGA (no Fast)";"1994 Impressions ";"524288";"L\LordsOfTheRealm_v1.0_AGA_De.lha";"LordsOfTheRealmAGADe";"LordsOfTheRealmAGADe";"0";"whdload";"2097152";"3170811";"LordsOfTheRealm";"AGA";"De";"";"";"";"";"lords of the realm no fast"
"LordsOfTheRealmAGADeFast\LordsOfTheRealmAGADeFast.Slave";"NoError, Req68020, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm AGA (1 Mo Fast)";"1994 Impressions ";"1572864";"L\LordsOfTheRealm_v1.0_AGA_De_Fast.lha";"LordsOfTheRealmAGADeFast";"LordsOfTheRealmAGADeFast";"0";"whdload";"2097152";"3170811";"LordsOfTheRealm";"AGA";"De";"Fast";"";"";"";"lords of the realm 1 mo fast"
"LordsOfTheRealmAGAFast\LordsOfTheRealmAGAFast.slave";"NoError, Req68020, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm AGA (1 Mo Fast)";"1994 Impressions ";"1572864";"L\LordsOfTheRealm_v1.0_AGA_Fast.lha";"LordsOfTheRealmAGAFast";"LordsOfTheRealmAGAFast";"0";"whdload";"2097152";"3169938";"LordsOfTheRealm";"AGA";"";"Fast";"";"";"";"lords of the realm 1 mo fast"
"LordsOfTheRealmAGAFr\LordsOfTheRealmAGAFr.Slave";"NoError, Req68020, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm AGA (no Fast)";"1994 Impressions ";"524288";"L\LordsOfTheRealm_v1.0_AGA_Fr_2445.lha";"LordsOfTheRealmAGAFr";"LordsOfTheRealmAGAFr";"0";"whdload";"2097152";"3169565";"LordsOfTheRealm";"AGA";"Fr";"";"";"";"";"lords of the realm no fast"
"LordsOfTheRealmAGAFrFast\LordsOfTheRealmAGAFrFast.slave";"NoError, Req68020, EmulPriv, Examine";"Lords Of The Realm ? 1994 Impressions.";"Lords Of The Realm AGA (1 Mo Fast)";"1994 Impressions ";"1572864";"L\LordsOfTheRealm_v1.0_AGA_Fr_Fast_2445.lha";"LordsOfTheRealmAGAFrFast";"LordsOfTheRealmAGAFrFast";"0";"whdload";"2097152";"3169565";"LordsOfTheRealm";"AGA";"Fr";"Fast";"";"";"";"lords of the realm 1 mo fast"
"LordsOfTheRisingSun\LordsOfTheRisingSun.slave";"NoError, EmulPriv, Examine";"Lords Of The Rising Sun ? 1989 Cinemaware";"Lords Of The Rising Sun";"1989 Cinemaware";"786432";"L\LordsOfTheRisingSun_v1.4b_0133.lha";"LordsOfTheRisingSun";"LordsOfTheRisingSun";"0";"whdload";"524288";"1691599";"LordsOfTheRisingSun";"OCS/ECS";"";"";"";"";"";"lords of the rising sun"
"LordsOfTheRisingSunNTSC\LordsOfTheRisingSunNTSC.slave";"NoError, EmulPriv, Examine";"Lords Of The Rising Sun ? 1989 Cinemaware";"Lords Of The Rising Sun";"1989 Cinemaware";"786432";"L\LordsOfTheRisingSun_v1.4b_NTSC_1779.lha";"LordsOfTheRisingSunNTSC";"LordsOfTheRisingSunNTSC";"0";"whdload";"524288";"1700694";"LordsOfTheRisingSun";"OCS/ECS";"";"";"";"NTSC";"";"lords of the rising sun"
"LordsOfTime\LordsOfTime.Slave";"NoError, EmulPriv, Examine";"Lords of Time ? 1992 Hollyware.";"Lords of Time";"1992 Hollyware";"786432";"L\LordsOfTime_v1.0.lha";"LordsOfTime";"LordsOfTime";"0";"whdload";"524288";"1518053";"LordsOfTime";"OCS/ECS";"";"";"";"";"";"lords of time"
"LordsOfWar\lordsOfwar.slave";"NoError, EmulPriv, Examine";"Lords of War (c) 1989 Digital Concepts.";"Lords of War";"1989 Digital Concepts";"262144";"L\LordsOfWar_v1.1.lha";"LordsOfWar";"LordsOfWar";"0";"whdload";"917504";"722730";"LordsOfWar";"OCS/ECS";"";"";"";"";"";"lords of war"
"Lorna\Lorna.slave";"NoError, EmulTrap";"Lorna ? 1990 Topo Soft.";"Lorna";"1990 Toposoft";"4096";"L\Lorna_v1.0a.lha";"Lorna";"Lorna";"0";"whdload";"1048576";"1429741";"Lorna";"OCS/ECS";"";"";"";"";"";"lorna"
"LostDutchmanMine\LostDutchmanMine.Slave";"NoError, EmulPriv, Examine";"Lost Dutchman Mine ? 1989 Magnetic Scrolls.";"Lost DutchMan Mine";"1989 Magnetic Scrolls";"655360";"L\LostDutchmanMine_v2.0.lha";"LostDutchmanMine";"LostDutchmanMine";"0";"whdload";"524288";"684561";"LostDutchmanMine";"OCS/ECS";"";"";"";"";"";"lost dutchman mine dutch man"
"LosTemplosSagradosEs\LosTemplosSagradosEs.slave";"NoError, EmulPriv, Examine";"Los Templos Sagrados ? 1991 Aventuras AD, second";"Los Templos Sagrados";"1991 Aventuras AD";"262144";"L\LosTemplosSagrados_v1.0_Es.lha";"LosTemplosSagradosEs";"LosTemplosSagradosEs";"0";"whdload";"524288";"1940306";"LosTemplosSagrados";"OCS/ECS";"Es";"";"";"";"";"los templos sagrados"
