"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"ArchonNTSC\ArchonNTSC.slave";"NoError, EmulPriv, Examine";"";"Archon";"1985 Electronic Arts";"262144";"A\Archon_v1.2_NTSC_0914.lha";"ArchonNTSC";"ArchonNTSC";"0";"whdload";"524288";"951111";"Archon";"OCS/ECS";"";"";"";"NTSC";""
"Archon2NTSC\Archon2NTSC.slave";"NoError, EmulPriv, Examine";"Archon 2: Adept ? 1986 Electronic Arts.";"Archon II: Adept";"1986 Electronic Arts";"262144";"A\Archon2_v1.1_NTSC_0905.lha";"Archon2NTSC";"Archon2NTSC";"0";"whdload";"524288";"936884";"Archon2";"OCS/ECS";"";"";"";"NTSC";""
"Arcticfox\Arcticfox.Slave";"NoError, EmulPriv, Examine";"Arctic Fox ? 1985 Electronic Arts";"Arctic Fox";"1985 Electronic Arts / Dynamic";"262144";"A\Arcticfox_v1.2.lha";"Arcticfox";"Arcticfox";"0";"whdload";"524288";"935245";"Arcticfox";"OCS/ECS";"";"";"";"";""
"ArcticfoxNTSC\ArcticFoxNTSC.Slave";"NoError, EmulPriv, Examine";"Arctic Fox ? 1985 Electronic Arts";"Arctic Fox";"1985 Electronic Arts / Dynamic";"262144";"A\Arcticfox_v1.2_NTSC_0909.lha";"ArcticfoxNTSC";"ArcticfoxNTSC";"0";"whdload";"524288";"935258";"Arcticfox";"OCS/ECS";"";"";"";"NTSC";""
"Arena\Arena.slave";"NoError, EmulTrap";"Arena by Psygnosis (c) 1986 - 1 disk.";"Arena";"1986 Psygnosis";"0";"A\Arena_v1.2.lha";"Arena";"Arena";"0";"whdload";"528384";"910162";"Arena";"OCS/ECS";"";"";"";"";""
"Arkanoid\Arkanoid.Slave";"NoError, EmulTrap";"Arkanoid ? 1987 Discovery Software Int..";"Arkanoid";"1987 Discovery Software International";"0";"A\Arkanoid_v1.9_0954.lha";"Arkanoid";"Arkanoid";"0";"whdload";"524288";"352867";"Arkanoid";"OCS/ECS";"";"";"";"";""
"ArkanoidNTSC\ArkanoidNTSC.Slave";"NoError, EmulTrap";"Arkanoid ? 1987 Discovery Software Int..";"Arkanoid";"1987 Discovery Software International";"0";"A\Arkanoid_v1.9_NTSC_1136.lha";"ArkanoidNTSC";"ArkanoidNTSC";"0";"whdload";"524288";"352643";"Arkanoid";"OCS/ECS";"";"";"";"NTSC";""
"ArkanoidRevengeOfDoh\ArkanoidRevengeOfDoh.slave";"Disk, NoError";"Arkanoid - Revenge of Doh ? 1988 Imagine.";"";"";"";"A\ArkanoidRevengeOfDoh_v1.0_0765.lha";"ArkanoidRevengeOfDoh";"ArkanoidRevengeOfDoh";"0";"whdload";"524288";"416006";"ArkanoidRevengeOfDoh";"OCS/ECS";"";"";"";"";""
"ArmageddonMan\ArmageddonMan.Slave";"NoError, EmulTrap";"Armageddon Man (c) 1988 Electronic Pencil Co. Ltd/";"Armageddon Man";"1988 Electronic Pencil Co. Ltd/Martech";"0";"A\ArmageddonMan_v1.0_0629.lha";"ArmageddonMan";"ArmageddonMan";"0";"whdload";"524288";"371574";"ArmageddonMan";"OCS/ECS";"";"";"";"";""
"Armalyte\Armalyte.Slave";"NoError, EmulTrap, ClearMem";"Armalyte ? 1991 Thalamus.";"Armalyte";"1991 Thalamus";"0";"A\Armalyte_v1.2.lha";"Armalyte";"Armalyte";"0";"whdload";"524288";"1349333";"Armalyte";"OCS/ECS";"";"";"";"";""
"ArmourGeddon\ArmourGeddon.Slave";"Disk, NoError, EmulTrap";"";"";"";"0";"A\ArmourGeddon_v1.0.lha";"ArmourGeddon";"ArmourGeddon";"0";"whdload";"589824";"2527722";"ArmourGeddon";"OCS/ECS";"";"";"";"";""
"ArmourGeddonNTSC\ArmourGeddonNTSC.Slave";"Disk, NoError, EmulTrap";"";"";"";"0";"A\ArmourGeddon_v1.0_NTSC.lha";"ArmourGeddonNTSC";"ArmourGeddonNTSC";"0";"whdload";"589824";"2513923";"ArmourGeddon";"OCS/ECS";"";"";"";"NTSC";""
"ArmourGeddon2\ArmourGeddon2.Slave";"NoError, EmulPriv, Examine";"Armour Geddon 2 ? 1994 Psygnosis.";"Armour Geddon 2";"1994 Psygnosis";"786432";"A\ArmourGeddon2_v1.1_0097.lha";"ArmourGeddon2";"ArmourGeddon2";"0";"whdload";"524288";"2344613";"ArmourGeddon2";"OCS/ECS";"";"";"";"";""
"ArmyMoves\ArmyMoves.Slave";"NoError";"Army Moves by Imagine (c) 1987 - 1 disk.";"Army Moves";"1987 Imagine/Dinamic";"0";"A\ArmyMoves_v1.3_2442.lha";"ArmyMoves";"ArmyMoves";"0";"whdload";"524288";"130838";"ArmyMoves";"OCS/ECS";"";"";"";"";""
"Arnie\Arnie.slave";"NoError, EmulTrap";"Arnie by Zeppelin Games/Realms of Fantasy (c) 1992.";"Arnie";"1992 Zeppelin Games";"0";"A\Arnie_v1.1_1007.lha";"Arnie";"Arnie";"0";"whdload";"524288";"954941";"Arnie";"OCS/ECS";"";"";"";"";""
"Arnie2\Arnie2.Slave";"NoError, EmulTrap, ClearMem";"Arnie 2 (c) 1993 Zeppelin - 1 disk.";"Arnie 2";"1993 Zeppelin";"0";"A\Arnie2_v1.0_1924.lha";"Arnie2";"Arnie2";"0";"whdload";"1048576";"924547";"Arnie2";"OCS/ECS";"";"";"";"";""
"ArtOfChess\ArtOfChess.Slave";"NoError, EmulPriv, ClearMem, Examine";"The Art Of Chess ? 1987 SPA";"The Art Of Chess";"1987 SPA";"327680";"A\ArtOfChess_v1.1_1008.lha";"ArtOfChess";"ArtOfChess";"0";"whdload";"524288";"567633";"ArtOfChess";"OCS/ECS";"";"";"";"";""
"Artura\Artura.Slave";"NoError, EmulTrap";"Artura (c) 1988 Gremlin/Arcadia - 1 disk.";"Artura";"1988 Gremlin";"0";"A\Artura_v1.1_1086.lha";"Artura";"Artura";"0";"whdload";"524288";"747935";"Artura";"OCS/ECS";"";"";"";"";""
"AshesOfEmpire\AshesOfEmpire.Slave";"NoError, NoDivZero, EmulPriv";"Ashes Of Empire ? 1992 Midnight";"Ashes Of Empire";"1992 Midnight";"262144";"A\AshesOfEmpire_v1.0.lha";"AshesOfEmpire";"AshesOfEmpire";"0";"whdload";"1048576";"3618573";"AshesOfEmpire";"OCS/ECS";"";"";"";"";""
"AshesOfEmpireDe\AshesOfEmpireDe.Slave";"NoError, NoDivZero, EmulPriv";"Ashes Of Empire ? 1992 Midnight";"Ashes Of Empire";"1992 Midnight";"262144";"A\AshesOfEmpire_v1.0_De_0794.lha";"AshesOfEmpireDe";"AshesOfEmpireDe";"0";"whdload";"1048576";"3618575";"AshesOfEmpire";"OCS/ECS";"De";"";"";"";""
"Assassin\Assassin.Slave";"Disk, NoError, EmulTrap, ClearMem";"Assassin ? 1992 Team 17.";"Assassin";"1992 Team 17";"0";"A\Assassin_v1.1_1214.lha";"Assassin";"Assassin";"0";"whdload";"1048576";"1815909";"Assassin";"OCS/ECS";"";"";"";"";""
"AssassinSpecialEdition\AssassinSpecialEdition.slave";"NoError, EmulTrap, ClearMem";"Assasin: special edition by Team 17 (c) 1993 - 2 disks.";"Assasin (Special Edition)";"1993 Team 17";"524288";"A\AssassinSpecialEdition_v2.0_0766.lha";"AssassinSpecialEdition";"AssassinSpecialEdition";"0";"whdload";"524288";"1976334";"AssassinSpecialEdition";"OCS/ECS";"";"";"";"";""
"Astaroth\Astaroth.Slave";"NoError";"Astaroth ? 1989 Hewson.";"Astaroth";"1989 Hewson ";"0";"A\Astaroth_v1.0_1321.lha";"Astaroth";"Astaroth";"0";"whdload";"524288";"844724";"Astaroth";"OCS/ECS";"";"";"";"";""
"Astatin\Astatin.Slave";"NoError, EmulPriv";"Astatin ? 1992 Tale software/Alive Designs.";"Astatin";"1992 Tale Software";"262144";"A\Astatin_v1.0.lha";"Astatin";"Astatin";"0";"whdload";"524288";"908774";"Astatin";"OCS/ECS";"";"";"";"";""
"AsterixOpGetafix\AsterixOpGetafix.slave";"NoError, EmulPriv, Examine";"Asterix - Operation Getafix ? 1989 Cockel Vision.";"Asterix - Operation Getafix";"1989 Cockel Vision";"262144";"A\AsterixOperationGetafix_v1.3_1009.lha";"AsterixOpGetafix";"AsterixOpGetafix";"0";"whdload";"524288";"738775";"AsterixOpGetafix";"OCS/ECS";"";"";"";"";""
"AsterixOpHinkelsteinDe\AsterixOpHinkelsteinDe.slave";"NoError, EmulPriv, Examine";"Asterix - Operation Getafix ? 1989 Cockel Vision.";"Asterix - Operation Getafix";"1989 Cockel Vision";"262144";"A\AsterixOperationHinkelstein_v1.3_De_0630.lha";"AsterixOpHinkelsteinDe";"AsterixOpHinkelsteinDe";"0";"whdload";"524288";"736515";"AsterixOpHinkelstein";"OCS/ECS";"De";"";"";"";""
"AstroMarineCorps\AstroMarineCorps.Slave";"NoError, NoKbd";"Astro Marine Corps by Dinamic (c) 1990 - 2 disks.";"Astro Marine Corps";"1990 Dinamic";"0";"A\AstroMarineCorps_v1.2.lha";"AstroMarineCorps";"AstroMarineCorps";"0";"whdload";"524288";"1463004";"AstroMarineCorps";"OCS/ECS";"";"";"";"";""
"Atax\Atax.Slave";"NoError, EmulPriv, Examine";"Atax ? 1988 Axxiom.";"Atax";"1988 Axxiom";"1310720";"A\Atax_v1.0_0950.lha";"Atax";"Atax";"0";"whdload";"1048576";"609684";"Atax";"OCS/ECS";"";"";"";"";""
"ATF2\ATF2.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Advanced Tactical Fighter II/ATF II ? 1990 Digital Integration.";"Advanted Tactical Fighter II/Atf 2";"1990 Digital Integration";"0";"A\ATF2_v1.1a_2396.lha";"ATF2";"ATF2";"0";"whdload";"524288";"1013448";"ATF2";"OCS/ECS";"";"";"";"";""
"AtomicRoboKid\AtomicRobokid.slave";"NoError, EmulTrap, NoKbd";"Atomic RoboKid by Activision (c) 1990 - 2 disks.";"Atomic RoboKid";"1990 Activision";"0";"A\AtomicRoboKid_v1.4_2243.lha";"AtomicRoboKid";"AtomicRoboKid";"0";"whdload";"524288";"1824142";"AtomicRoboKid";"OCS/ECS";"";"";"";"";""
"Atomino\Atomino.slave";"NoError, EmulTrap";"Atomino (c) 1991 Play Byte/Psygnosis. German version,";"Atomino";"1991 Play Byte";"0";"A\Atomino_v1.11_0632.lha";"Atomino";"Atomino";"0";"whdload";"524288";"732782";"Atomino";"OCS/ECS";"";"";"";"";""
"AtominoDe\AtominoDe.slave";"NoError, EmulTrap";"Atomino (c) 1991 Play Byte/Psygnosis. German version,";"Atomino";"1991 Play Byte";"0";"A\Atomino_v1.11_De.lha";"AtominoDe";"AtominoDe";"0";"whdload";"524288";"732697";"Atomino";"OCS/ECS";"De";"";"";"";""
"AtominoNTSC\AtominoNTSC.slave";"NoError, EmulTrap";"Atomino (c) 1991 Play Byte/Psygnosis. German version,";"Atomino";"1991 Play Byte";"0";"A\Atomino_v1.11_NTSC_1972.lha";"AtominoNTSC";"AtominoNTSC";"0";"whdload";"524288";"734303";"Atomino";"OCS/ECS";"";"";"";"NTSC";""
"Atomix\Atomix.Slave";"Disk, NoError, EmulTrap";"Atomix (c) 1990 Thalion.";"Atomix";"1990 Tale/Thalion";"0";"A\Atomix_v1.3_1356.lha";"Atomix";"Atomix";"0";"whdload";"524288";"790394";"Atomix";"OCS/ECS";"";"";"";"";""
"AtomSmasher\AtomSmasher.Slave";"NoError, ClearMem";"Atom Smasher ? 1992 David Papworth";"Atom Smasher";"1992 David Papworth";"4096";"A\AtomSmasher_v1.0.lha";"AtomSmasher";"AtomSmasher";"0";"whdload";"401408";"303327";"AtomSmasher";"OCS/ECS";"";"";"";"";""
"ATrain\ATrain.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train";"1992 Maxis";"786432";"A\ATrain_v1.2_1010.lha";"ATrain";"ATrain";"0";"whdload";"720896";"1442970";"ATrain";"OCS/ECS";"";"";"";"";""
"ATrainDe\ATrainDe.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train";"1992 Maxis";"786432";"A\ATrain_v1.2_De_0428.lha";"ATrainDe";"ATrainDe";"0";"whdload";"720896";"1469866";"ATrain";"OCS/ECS";"De";"";"";"";""
"ATrainCz\ATrainCz.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train";"1992 Maxis";"786432";"A\ATrain_v1.2_Cz.lha";"ATrainCz";"ATrainCz";"0";"whdload";"720896";"1454964";"ATrain";"OCS/ECS";"Cz";"";"";"";""
"ATrainFr\ATrainFr.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train";"1992 Maxis";"786432";"A\ATrain_v1.2_Fr_2579.lha";"ATrainFr";"ATrainFr";"0";"whdload";"720896";"1471390";"ATrain";"OCS/ECS";"Fr";"";"";"";""
"ATrainPl\ATrainPl.Slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train";"1992 Maxis";"786432";"A\ATrain_v1.1_Pl.lha";"ATrainPl";"ATrainPl";"0";"whdload";"655360";"1451689";"ATrain";"OCS/ECS";"Pl";"";"";"";""
"ATrain512k\ATrain512K.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train (512K ChipRAM)";"1992 Maxis";"786432";"A\ATrain_v1.2_512k_1010.lha";"ATrain512k";"ATrain512k";"0";"whdload";"458752";"1442934";"ATrain";"OCS/ECS";"";"512k";"";"";""
"ATrain512kPl\ATrain512kPl.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train (512K)";"1992 Maxis";"786432";"A\ATrain_v1.1_512k_Pl.lha";"ATrain512kPl";"ATrain512kPl";"0";"whdload";"458752";"1451557";"ATrain";"OCS/ECS";"Pl";"512k";"";"";""
"ATrain512kCz\ATrain512KCz.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train (512K ChipRAM)";"1992 Maxis";"786432";"A\ATrain_v1.2_512k_Cz.lha";"ATrain512kCz";"ATrain512kCz";"0";"whdload";"458752";"1454976";"ATrain";"OCS/ECS";"Cz";"512k";"";"";""
"ATrain512kDe\ATrain512KDe.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train (512K ChipRAM)";"1992 Maxis";"786432";"A\ATrain_v1.2_512k_De_0428.lha";"ATrain512kDe";"ATrain512kDe";"0";"whdload";"458752";"1469830";"ATrain";"OCS/ECS";"De";"512k";"";"";""
"ATrain512kFr\ATrain512KFr.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train (512K ChipRAM)";"1992 Maxis";"786432";"A\ATrain_v1.2_512k_Fr_2579.lha";"ATrain512kFr";"ATrain512kFr";"0";"whdload";"458752";"1471354";"ATrain";"OCS/ECS";"Fr";"512k";"";"";""
"ATrain&ConstrSet512k\ATrain512K.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train (512K ChipRAM)";"1992 Maxis";"786432";"A\ATrain&ConstructionSet_v1.2_512k_1010&1469.lha";"ATrain&ConstrSet512k";"ATrain&ConstrSet512k";"0";"whdload";"458752";"1959278";"ATrain";"OCS/ECS";"";"512k";"";"";"ConstrSet"
"ATrain&ConstructionSet\ATrain.slave";"NoError, EmulPriv, ClearMem, Examine";"A-Train ? 1992 Maxis";"A-Train";"1992 Maxis";"786432";"A\ATrain&ConstructionSet_v1.2_1010&1469.lha";"ATrain&ConstructionSet";"ATrain&ConstructionSet";"0";"whdload";"720896";"1959432";"ATrain";"OCS/ECS";"";"";"";"";"ConstructionSet"
"AufschwungOstDe\AufschwungOstDe.slave";"NoError, EmulTrap, NoKbd";"Aufschwung Ost by Sunflowers (c) 1993 - 2 disks.";"Aufschwung Ost";"1993 Sunflowers";"524288";"A\AufschwungOst_v1.1_De.lha";"AufschwungOstDe";"AufschwungOstDe";"0";"whdload";"524288";"1971943";"AufschwungOst";"OCS/ECS";"De";"";"";"";""
"AuntArcticAdventure\AuntArcticAdventure.Slave";"NoError, EmulTrap, ClearMem";"Aunt Arctic Adventure ? 1988 Mindware.";"Aunt Arctic Adventure";"1988 Mindware";"0";"A\AuntArcticAdventure_v1.0_1757.lha";"AuntArcticAdventure";"AuntArcticAdventure";"0";"whdload";"524288";"961892";"AuntArcticAdventure";"OCS/ECS";"";"";"";"";""
"AustraloPiticusMechanicus\AustraloPiticusMechanicus.Slave";"NoError, EmulPriv, Examine";"AustraloPiticusMechanicus ? 1988 HACK+SLAY TEAM.";"Australo Piticus Mecanichus";"1988 A.Lepel & K.LUKAS & S.DOSCH ";"262144";"A\AustraloPiticusMechanicus_v1.0a_0809.lha";"AustraloPiticusMechanicus";"AustraloPiticusMechanicus";"0";"whdload";"524288";"662477";"AustraloPiticusMechanicus";"OCS/ECS";"";"";"";"";""
"AutoDuel\AutoDuel.Slave";"NoError, EmulPriv, Examine";"AutoDuel ? 1988 Origin.";"AutoDuel";"1988 Origin";"262144";"A\AutoDuel_v1.0_0916.lha";"AutoDuel";"AutoDuel";"0";"whdload";"524288";"497714";"AutoDuel";"OCS/ECS";"";"";"";"";""
"AV8BHarrierAssault\AV8BHarrierAssault.Slave";"NoError, EmulPriv, ClearMem, Examine";"AV8B Harrier Assault ? 1992 Domark";"AV8B Harrier Assault";"1992 Domark";"786432";"A\AV8BHarrierAssault_v1.0_0430.lha";"AV8BHarrierAssault";"AV8BHarrierAssault";"0";"whdload";"524288";"1407866";"AV8BHarrierAssault";"OCS/ECS";"";"";"";"";""
"AventuresDeMoktarFr\AventuresDeMoktarFr.slave";"NoError, EmulPriv, Examine";"Moktar/Titus The Fox ? 1991-1992 Titus.";"Moktar / Titus The Fox";"1991-1992 Titus";"786432";"A\AventuresDeMoktar_v2.0_Fr_1636.lha";"AventuresDeMoktarFr";"AventuresDeMoktarFr";"0";"whdload";"524288";"799635";"AventuresDeMoktar";"OCS/ECS";"Fr";"";"";"";""
"Awesome\Awesome.Slave";"Disk, NoError, EmulTrap";"Awesome ? 1990 Psygnosis.";"Awesome";"1990 Psygnosis";"4096";"A\Awesome_v2.1_0431.lha";"Awesome";"Awesome";"0";"whdload";"524288";"2722618";"Awesome";"OCS/ECS";"";"";"";"";""
"AwesomeDemo\AwesomeDemo.Slave";"NoError, ClearMem";"Awesome demo ? 1990 Psygnosis";"Awesome demo";"1990 Psygnosis";"4096";"A\AwesomeDemo_v1.0_1450.lha";"AwesomeDemo";"AwesomeDemo";"0";"whdload";"532480";"883212";"Awesome";"OCS/ECS";"";"";"Demo";"";""
"AxelsMagicHammer\AxelsMagicHammer.Slave";"NoError, EmulTrap";"Axel's Magic Hammer (c) 1989 Core Design/Gremlin - 1";"Axel";"1989 Core Design/Gremlin";"0";"A\AxelsMagicHammer_v1.1_0432.lha";"AxelsMagicHammer";"AxelsMagicHammer";"0";"whdload";"524288";"545683";"AxelsMagicHammer";"OCS/ECS";"";"";"";"";""
"AxeOfRageNTSC\AxeOfRageNTSC.slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Barbarian 2 (c) 1989 Palace Software";"BARBARIAN II";"1989 Palace Software";"0";"A\AxeOfRage_v1.2_NTSC_2018.lha";"AxeOfRageNTSC";"AxeOfRageNTSC";"0";"whdload";"1048576";"1467851";"AxeOfRage";"OCS/ECS";"";"";"";"NTSC";""
"AztecChallenge\AztecChallenge.Slave";"NoError, NoKbd, EmulPriv, Examine";"Aztec Challenge ? Bignonia 1993 - 1 Disk (PD)";"Aztec Challenge";"Bignonia 1993";"786432";"A\AztecChallenge_v1.0.lha";"AztecChallenge";"AztecChallenge";"0";"whdload";"524288";"216031";"AztecChallenge";"OCS/ECS";"";"";"";"";""
"B17FlyingFortress\B17FlyingFortress.Slave";"NoError, EmulPriv, ClearMem, Examine";"B17 Flying Fortress ? 1993 MicroProse";"B-17 Flying Fortress";"1993 MicroProse";"786432";"B\B17FlyingFortress_v1.0_1196.lha";"B17FlyingFortress";"B17FlyingFortress";"0";"whdload";"524288";"2159602";"B17FlyingFortress";"OCS/ECS";"";"";"";"";""
"B17FlyingFortressDemo\B17FlyingFortressDemo.Slave";"NoError, EmulPriv, ClearMem, Examine";"B17 Flying Fortress ? 1993 MicroProse";"B-17 Flying Fortress";"1993 MicroProse";"786432";"B\B17FlyingFortressDemo_v1.0.lha";"B17FlyingFortressDemo";"B17FlyingFortressDemo";"0";"whdload";"524288";"487670";"B17FlyingFortress";"OCS/ECS";"";"";"Demo";"";""
"Baal\Baal.Slave";"NoError, EmulTrap, ClearMem";"Baal ? 1988 Psyclapse.";"Baal";"1988 Psyclapse";"0";"B\Baal_v1.4.lha";"Baal";"Baal";"0";"whdload";"524288";"816875";"Baal";"OCS/ECS";"";"";"";"";""
"BabaYaga\BabaYaga.slave";"NoError, EmulPriv, Examine";"game called:";"Abra cadabra & Baba Yaga";"1989 Coktel Vision";"786432";"B\BabaYaga_v1.1.lha";"BabaYaga";"BabaYaga";"0";"whdload";"524288";"1119368";"BabaYaga";"OCS/ECS";"";"";"";"";""
"BabyJoInGoingHome\BabyJoInGoingHome.Slave";"NoError";"Baby Jo In Going Home (c) 1991 Loriciel - 1 disk.";"Baby Jo In Going Home";"1991 Loriciel";"0";"B\BabyJoInGoingHome_v1.1_2291.lha";"BabyJoInGoingHome";"BabyJoInGoingHome";"0";"whdload";"524288";"919692";"BabyJoInGoingHome";"OCS/ECS";"";"";"";"";""
"BabylonianTwinsDemo\BabylonianTwinsDemo.slave";"NoError";"Babylonian Twins Demo (c) 1994 Mesopotamia - 1 disk.";"Babylonian Twins Demo";"1994 Mesopotamia";"458752";"B\BabylonianTwinsDemo_v1.1.lha";"BabylonianTwinsDemo";"BabylonianTwinsDemo";"0";"whdload";"491520";"579564";"BabylonianTwins";"OCS/ECS";"";"";"Demo";"";""
"Backlash\Backlash.Slave";"Disk, NoError, NoDivZero";"Backlash ? 1987 Novagen.";"Backlash";"1987 Novagen";"0";"B\Backlash_v1.0_1118.lha";"Backlash";"Backlash";"0";"whdload";"524288";"481518";"Backlash";"OCS/ECS";"";"";"";"";""
"BackToTheFuturePart2\BackToTheFuturePart2.slave";"NoError, EmulTrap";"Back To The Future 2 by Image Works (c) 1990 - 1 disk.";"Back to the Future 2";"1990 Image Works";"0";"B\BackToTheFuturePart2_v1.2_0005.lha";"BackToTheFuturePart2";"BackToTheFuturePart2";"0";"whdload";"524288";"910702";"BackToTheFuturePart2";"OCS/ECS";"";"";"";"";""
"BackToTheFuturePart3\BackToTheFuturePart3.Slave";"Disk, NoError, EmulTrap, NoKbd";"Back to the Future III ? 1991 Image Works/Konami.";"Back To The Future III";"1991 Image Works/Konami";"0";"B\BackToTheFuturePart3_v1.3_0265.lha";"BackToTheFuturePart3";"BackToTheFuturePart3";"0";"whdload";"524288";"1519353";"BackToTheFuturePart3";"OCS/ECS";"";"";"";"";""
"BackToTheFuturePart3NTSC\BackToTheFuturePart3NTSC.Slave";"Disk, NoError, EmulTrap, NoKbd";"Back to the Future III ? 1991 Image Works/Konami.";"Back To The Future III";"1991 Image Works/Konami";"0";"B\BackToTheFuturePart3_v1.3_NTSC_1171.lha";"BackToTheFuturePart3NTSC";"BackToTheFuturePart3NTSC";"0";"whdload";"524288";"1519366";"BackToTheFuturePart3";"OCS/ECS";"";"";"";"NTSC";""
"BadCat\BadCat.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Bad Cat ? 1987 Rainbow Arts";"BadCat";"1987 Rainbow Arts";"524288";"B\BadCat_v1.0_0976.lha";"BadCat";"BadCat";"0";"whdload";"524288";"900273";"BadCat";"OCS/ECS";"";"";"";"";""
"BadCompany\BadCompany.slave";"NoError, EmulTrap, ClearMem";"Bad Company by Logotron (c) 1990 - 1 disk.";"Bad Company";"1990 Logotron";"0";"B\BadCompany_v1.1.lha";"BadCompany";"BadCompany";"0";"whdload";"524288";"675527";"BadCompany";"OCS/ECS";"";"";"";"";""
"BadDudesNTSC\BadDudesNTSC.Slave";"NoError, EmulTrap, ClearMem";"Bad Dudes Vs. Dragon Ninja (c) 1988 Data East/";"Bad Dudes Vs. Dragon Ninja";"1988 Data East/Imagine";"0";"B\BadDudes_v1.2_NTSC_2425.lha";"BadDudesNTSC";"BadDudesNTSC";"0";"whdload";"524288";"919641";"BadDudes";"OCS/ECS";"";"";"";"NTSC";""
"BadDudesVsDragonNinja\BadDudesVsDragonNinja.slave";"NoError, EmulTrap, ClearMem";"Bad Dudes Vs. Dragon Ninja (c) 1988 Data East/";"Bad Dudes Vs. Dragon Ninja";"1988 Data East/Imagine";"0";"B\BadDudesVsDragonNinja_v1.2_0098.lha";"BadDudesVsDragonNinja";"BadDudesVsDragonNinja";"0";"whdload";"524288";"928427";"BadDudesVsDragonNinja";"OCS/ECS";"";"";"";"";""
"BadLands\Badlands.slave";"NoError, EmulTrap, ClearMem";"Badlands ? 1990 Tengen.";"Badlands";"1990 Tengen";"0";"B\BadLands_v1.2_1237.lha";"BadLands";"BadLands";"0";"whdload";"524288";"919766";"BadLands";"OCS/ECS";"";"";"";"";""
"BadlandsPete\BadlandsPete.Slave";"NoError, EmulTrap";"Badlands Pete (c) 1990 ARC - 1 disk.";"Badlands Pete";"1990 ARC";"0";"B\BadlandsPete_v1.0.lha";"BadlandsPete";"BadlandsPete";"0";"whdload";"524288";"1008380";"BadlandsPete";"OCS/ECS";"";"";"";"";""
"Bagitman\Bagitman.Slave";"NoKbd";"Bagitman ? 1992 Bignonia.";"Bagitman";"1992 Bignonia";"131072";"B\Bagitman_v1.1.lha";"Bagitman";"Bagitman";"0";"whdload";"524288";"112287";"Bagitman";"OCS/ECS";"";"";"";"";""
"BalanceOfPowerNTSC\BalanceOfPowerNTSC.Slave";"NoError, EmulPriv, ClearMem, Examine";"Balance Of Power: Geopolitics in the Nuclear Age";"Balance Of Power: Geopolitics in the Nuclear Age";"1987 Mindscape";"303104";"B\BalanceOfPower_v1.0_NTSC_2374.lha";"BalanceOfPowerNTSC";"BalanceOfPowerNTSC";"0";"whdload";"524288";"486136";"BalanceOfPower";"OCS/ECS";"";"";"";"NTSC";""
"BalanceOfPower1990Ed\BalanceOfPower1990Ed.Slave";"NoError, EmulPriv, ClearMem, Examine";"Balance Of Power: Geopolitics in the Nuclear Age";"Balance Of Power: Geopolitics in the Nuclear Age";"1987 Mindscape";"303104";"B\BalanceOfPower1990Edition_v1.0_1818.lha";"BalanceOfPower1990Ed";"BalanceOfPower1990Ed";"0";"whdload";"524288";"561237";"BalanceOfPower1990Ed";"OCS/ECS";"";"";"";"";""
"BallGame\BallGame.Slave";"NoError, ClearMem";"The Ball Game ? 1991 Electronic Zoo.";"The Ball Game";"1991 Electronic Zoo ";"0";"B\BallGame_v1.0_2051.lha";"BallGame";"BallGame";"0";"whdload";"524288";"380716";"BallGame";"OCS/ECS";"";"";"";"";""
"Ballistix\Ballistix.slave";"NoError, EmulTrap, ClearMem";"Ballistix ? Psyclapse/Reflexions";"Ballistix ";"1989 Psyclapse/Reflexions ";"0";"B\Ballistix_v1.3_0433.lha";"Ballistix";"Ballistix";"0";"whdload";"524288";"924998";"Ballistix";"OCS/ECS";"";"";"";"";""
